BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(HighestTemp),P4(Weather),Demand
1,2017,10,30,5,1,1,4,13.8,2,195.36
1,2017,10,30,5,2,1,4,13.8,2,200.64
1,2017,10,30,5,3,1,4,13.8,2,208.32
1,2017,10,30,6,0,1,4,13.8,2,212.64
1,2017,10,30,6,1,1,4,13.8,2,204.96
1,2017,10,30,6,2,1,4,13.8,2,213.12
1,2017,10,30,6,3,1,4,13.8,2,205.92
1,2017,10,30,7,0,1,4,13.8,2,205.92
1,2017,10,30,7,1,1,4,13.8,2,227.04
1,2017,10,30,7,2,1,4,13.8,2,234.72
1,2017,10,30,7,3,1,4,13.8,2,386.88
1,2017,10,30,8,0,1,4,13.8,2,411.36
1,2017,10,30,8,1,1,4,13.8,2,395.04
1,2017,10,30,8,2,1,4,13.8,2,446.88
1,2017,10,30,8,3,1,4,13.8,2,466.56
1,2017,10,30,9,0,1,4,13.8,2,524.64
1,2017,10,30,9,1,1,4,13.8,2,537.6
1,2017,10,30,9,2,1,4,13.8,2,522.72
1,2017,10,30,9,3,1,4,13.8,2,511.2
1,2017,10,30,10,0,1,4,13.8,2,482.88
1,2017,10,30,10,1,1,4,13.8,2,369.12
1,2017,10,30,10,2,1,4,13.8,2,309.6
1,2017,10,30,10,3,1,4,13.8,2,336.0
1,2017,10,30,11,0,1,4,13.8,2,306.72
1,2017,10,30,11,1,1,4,13.8,2,276.96
1,2017,10,30,11,2,1,4,13.8,2,270.24
1,2017,10,30,11,3,1,4,13.8,2,273.6
1,2017,10,30,12,0,1,4,13.8,2,266.88
1,2017,10,30,12,1,1,4,13.8,2,227.04
1,2017,10,30,12,2,1,4,13.8,2,217.92
1,2017,10,30,12,3,1,4,13.8,2,227.04
1,2017,10,30,13,0,1,4,13.8,2,224.16
1,2017,10,30,13,1,1,4,13.8,2,265.44
1,2017,10,30,13,2,1,4,13.8,2,273.6
1,2017,10,30,13,3,1,4,13.8,2,273.12
1,2017,10,30,14,0,1,4,13.8,2,292.8
1,2017,10,30,14,1,1,4,13.8,2,299.52
1,2017,10,30,14,2,1,4,13.8,2,283.68
1,2017,10,30,14,3,1,4,13.8,2,277.44
1,2017,10,30,15,0,1,4,13.8,2,274.08
1,2017,10,30,15,1,1,4,13.8,2,281.76
1,2017,10,30,15,2,1,4,13.8,2,278.4
1,2017,10,30,15,3,1,4,13.8,2,277.44
1,2017,10,30,16,0,1,4,13.8,2,283.2
1,2017,10,30,16,1,1,4,13.8,2,283.2
1,2017,10,30,16,2,1,4,13.8,2,285.6
1,2017,10,30,16,3,1,4,13.8,2,290.88
1,2017,10,30,17,0,1,4,13.8,2,288.96
1,2017,10,30,17,1,1,4,13.8,2,307.2
1,2017,10,30,17,2,1,4,13.8,2,318.72
1,2017,10,30,17,3,1,4,13.8,2,309.12
1,2017,10,30,18,0,1,4,13.8,2,311.52
1,2017,10,30,18,1,1,4,13.8,2,290.88
1,2017,10,30,18,2,1,4,13.8,2,276.48
1,2017,10,30,18,3,1,4,13.8,2,270.72
1,2017,10,30,19,0,1,4,13.8,2,251.52
1,2017,10,30,19,1,1,4,13.8,2,255.36
1,2017,10,30,19,2,1,4,13.8,2,244.32
1,2017,10,30,19,3,1,4,13.8,2,249.12
1,2017,10,30,20,0,1,4,13.8,2,239.52
1,2017,10,30,20,1,1,4,13.8,2,223.2
1,2017,10,30,20,2,1,4,13.8,2,222.24
1,2017,10,30,20,3,1,4,13.8,2,227.04
1,2017,10,30,21,0,1,4,13.8,2,225.12
1,2017,10,30,21,1,1,4,13.8,2,220.8
1,2017,10,30,21,2,1,4,13.8,2,224.64
1,2017,10,30,21,3,1,4,13.8,2,220.8
1,2017,10,30,22,0,1,4,13.8,2,224.16
1,2017,10,30,22,1,1,4,13.8,2,204.0
1,2017,10,30,22,2,1,4,13.8,2,207.36
1,2017,10,30,22,3,1,4,13.8,2,205.44
1,2017,10,30,23,0,1,4,13.8,2,182.4
1,2017,10,30,23,1,1,4,13.8,2,184.32
1,2017,10,30,23,2,1,4,13.8,2,177.6
1,2017,10,30,23,3,1,4,13.8,2,184.8
1,2017,10,30,24,0,1,4,13.8,2,182.4
1,2017,10,31,0,1,2,4,17.2,1,181.92
1,2017,10,31,0,2,2,4,17.2,1,188.64
1,2017,10,31,0,3,2,4,17.2,1,185.28
1,2017,10,31,1,0,2,4,17.2,1,188.64
1,2017,10,31,1,1,2,4,17.2,1,181.44
1,2017,10,31,1,2,2,4,17.2,1,184.8
1,2017,10,31,1,3,2,4,17.2,1,185.76
1,2017,10,31,2,0,2,4,17.2,1,178.56
1,2017,10,31,2,1,2,4,17.2,1,182.4
1,2017,10,31,2,2,2,4,17.2,1,183.36
1,2017,10,31,2,3,2,4,17.2,1,182.88
1,2017,10,31,3,0,2,4,17.2,1,192.48
1,2017,10,31,3,1,2,4,17.2,1,182.88
1,2017,10,31,3,2,2,4,17.2,1,178.08
1,2017,10,31,3,3,2,4,17.2,1,183.36
1,2017,10,31,4,0,2,4,17.2,1,178.56
1,2017,10,31,4,1,2,4,17.2,1,194.88
1,2017,10,31,4,2,2,4,17.2,1,181.92
1,2017,10,31,4,3,2,4,17.2,1,176.16
1,2017,10,31,5,0,2,4,17.2,1,181.44
1,2017,10,31,5,1,2,4,17.2,1,203.04
1,2017,10,31,5,2,2,4,17.2,1,203.04
1,2017,10,31,5,3,2,4,17.2,1,215.52
1,2017,10,31,6,0,2,4,17.2,1,218.88
1,2017,10,31,6,1,2,4,17.2,1,215.04
1,2017,10,31,6,2,2,4,17.2,1,211.68
1,2017,10,31,6,3,2,4,17.2,1,216.0
1,2017,10,31,7,0,2,4,17.2,1,226.08
1,2017,10,31,7,1,2,4,17.2,1,241.44
1,2017,10,31,7,2,2,4,17.2,1,247.2
1,2017,10,31,7,3,2,4,17.2,1,445.44
1,2017,10,31,8,0,2,4,17.2,1,468.96
1,2017,10,31,8,1,2,4,17.2,1,451.68
1,2017,10,31,8,2,2,4,17.2,1,453.6
1,2017,10,31,8,3,2,4,17.2,1,448.32
1,2017,10,31,9,0,2,4,17.2,1,449.28
1,2017,10,31,9,1,2,4,17.2,1,454.08
1,2017,10,31,9,2,2,4,17.2,1,430.08
1,2017,10,31,9,3,2,4,17.2,1,396.48
1,2017,10,31,10,0,2,4,17.2,1,322.08
1,2017,10,31,10,1,2,4,17.2,1,313.92
1,2017,10,31,10,2,2,4,17.2,1,314.4
1,2017,10,31,10,3,2,4,17.2,1,318.24
1,2017,10,31,11,0,2,4,17.2,1,324.48
1,2017,10,31,11,1,2,4,17.2,1,328.32
1,2017,10,31,11,2,2,4,17.2,1,307.68
1,2017,10,31,11,3,2,4,17.2,1,298.56
1,2017,10,31,12,0,2,4,17.2,1,275.04
1,2017,10,31,12,1,2,4,17.2,1,247.2
1,2017,10,31,12,2,2,4,17.2,1,237.12
1,2017,10,31,12,3,2,4,17.2,1,236.16
1,2017,10,31,13,0,2,4,17.2,1,231.36
1,2017,10,31,13,1,2,4,17.2,1,267.36
1,2017,10,31,13,2,2,4,17.2,1,279.84
1,2017,10,31,13,3,2,4,17.2,1,282.72
1,2017,10,31,14,0,2,4,17.2,1,284.16
1,2017,10,31,14,1,2,4,17.2,1,274.08
1,2017,10,31,14,2,2,4,17.2,1,256.8
1,2017,10,31,14,3,2,4,17.2,1,250.56
1,2017,10,31,15,0,2,4,17.2,1,272.64
1,2017,10,31,15,1,2,4,17.2,1,264.0
1,2017,10,31,15,2,2,4,17.2,1,253.44
1,2017,10,31,15,3,2,4,17.2,1,278.4
1,2017,10,31,16,0,2,4,17.2,1,276.96
1,2017,10,31,16,1,2,4,17.2,1,276.0
1,2017,10,31,16,2,2,4,17.2,1,284.64
1,2017,10,31,16,3,2,4,17.2,1,272.16
1,2017,10,31,17,0,2,4,17.2,1,279.84
1,2017,10,31,17,1,2,4,17.2,1,305.76
1,2017,10,31,17,2,2,4,17.2,1,303.36
1,2017,10,31,17,3,2,4,17.2,1,306.72
1,2017,10,31,18,0,2,4,17.2,1,308.16
1,2017,10,31,18,1,2,4,17.2,1,291.84
1,2017,10,31,18,2,2,4,17.2,1,275.52
1,2017,10,31,18,3,2,4,17.2,1,264.96
1,2017,10,31,19,0,2,4,17.2,1,264.96
1,2017,10,31,19,1,2,4,17.2,1,260.64
1,2017,10,31,19,2,2,4,17.2,1,256.32
1,2017,10,31,19,3,2,4,17.2,1,250.08
1,2017,10,31,20,0,2,4,17.2,1,244.32
1,2017,10,31,20,1,2,4,17.2,1,237.6
1,2017,10,31,20,2,2,4,17.2,1,233.76
1,2017,10,31,20,3,2,4,17.2,1,233.76
1,2017,10,31,21,0,2,4,17.2,1,234.24
1,2017,10,31,21,1,2,4,17.2,1,229.92
1,2017,10,31,21,2,2,4,17.2,1,237.6
1,2017,10,31,21,3,2,4,17.2,1,228.96
1,2017,10,31,22,0,2,4,17.2,1,228.96
1,2017,10,31,22,1,2,4,17.2,1,208.8
1,2017,10,31,22,2,2,4,17.2,1,204.48
1,2017,10,31,22,3,2,4,17.2,1,209.76
1,2017,10,31,23,0,2,4,17.2,1,183.84
1,2017,10,31,23,1,2,4,17.2,1,186.72
1,2017,10,31,23,2,2,4,17.2,1,187.68
1,2017,10,31,23,3,2,4,17.2,1,177.6
1,2017,10,31,24,0,2,4,17.2,1,185.76
1,2017,11,1,0,1,3,4,19.0,2,182.88
1,2017,11,1,0,2,3,4,19.0,2,190.08
1,2017,11,1,0,3,3,4,19.0,2,185.76
1,2017,11,1,1,0,3,4,19.0,2,182.88
1,2017,11,1,1,1,3,4,19.0,2,182.88
1,2017,11,1,1,2,3,4,19.0,2,180.96
1,2017,11,1,1,3,3,4,19.0,2,180.0
1,2017,11,1,2,0,3,4,19.0,2,175.2
1,2017,11,1,2,1,3,4,19.0,2,186.72
1,2017,11,1,2,2,3,4,19.0,2,180.96
1,2017,11,1,2,3,3,4,19.0,2,181.92
1,2017,11,1,3,0,3,4,19.0,2,173.28
1,2017,11,1,3,1,3,4,19.0,2,177.12
1,2017,11,1,3,2,3,4,19.0,2,185.76
1,2017,11,1,3,3,3,4,19.0,2,177.12
1,2017,11,1,4,0,3,4,19.0,2,198.24
1,2017,11,1,4,1,3,4,19.0,2,170.88
1,2017,11,1,4,2,3,4,19.0,2,179.04
1,2017,11,1,4,3,3,4,19.0,2,175.2
1,2017,11,1,5,0,3,4,19.0,2,171.36
1,2017,11,1,5,1,3,4,19.0,2,202.08
1,2017,11,1,5,2,3,4,19.0,2,203.04
1,2017,11,1,5,3,3,4,19.0,2,213.6
1,2017,11,1,6,0,3,4,19.0,2,209.28
1,2017,11,1,6,1,3,4,19.0,2,203.04
1,2017,11,1,6,2,3,4,19.0,2,206.88
1,2017,11,1,6,3,3,4,19.0,2,206.4
1,2017,11,1,7,0,3,4,19.0,2,212.16
1,2017,11,1,7,1,3,4,19.0,2,233.28
1,2017,11,1,7,2,3,4,19.0,2,231.84
1,2017,11,1,7,3,3,4,19.0,2,289.44
1,2017,11,1,8,0,3,4,19.0,2,467.52
1,2017,11,1,8,1,3,4,19.0,2,463.68
1,2017,11,1,8,2,3,4,19.0,2,448.32
1,2017,11,1,8,3,3,4,19.0,2,389.76
1,2017,11,1,9,0,3,4,19.0,2,343.68
1,2017,11,1,9,1,3,4,19.0,2,346.08
1,2017,11,1,9,2,3,4,19.0,2,331.2
1,2017,11,1,9,3,3,4,19.0,2,319.2
1,2017,11,1,10,0,3,4,19.0,2,314.4
1,2017,11,1,10,1,3,4,19.0,2,295.68
1,2017,11,1,10,2,3,4,19.0,2,312.96
1,2017,11,1,10,3,3,4,19.0,2,309.12
1,2017,11,1,11,0,3,4,19.0,2,295.2
1,2017,11,1,11,1,3,4,19.0,2,278.4
1,2017,11,1,11,2,3,4,19.0,2,265.44
1,2017,11,1,11,3,3,4,19.0,2,268.32
1,2017,11,1,12,0,3,4,19.0,2,287.04
1,2017,11,1,12,1,3,4,19.0,2,228.48
1,2017,11,1,12,2,3,4,19.0,2,213.12
1,2017,11,1,12,3,3,4,19.0,2,196.8
1,2017,11,1,13,0,3,4,19.0,2,205.92
1,2017,11,1,13,1,3,4,19.0,2,255.84
1,2017,11,1,13,2,3,4,19.0,2,254.88
1,2017,11,1,13,3,3,4,19.0,2,243.84
1,2017,11,1,14,0,3,4,19.0,2,244.32
1,2017,11,1,14,1,3,4,19.0,2,244.32
1,2017,11,1,14,2,3,4,19.0,2,255.36
1,2017,11,1,14,3,3,4,19.0,2,253.92
1,2017,11,1,15,0,3,4,19.0,2,252.0
1,2017,11,1,15,1,3,4,19.0,2,257.76
1,2017,11,1,15,2,3,4,19.0,2,243.36
1,2017,11,1,15,3,3,4,19.0,2,240.96
1,2017,11,1,16,0,3,4,19.0,2,240.96
1,2017,11,1,16,1,3,4,19.0,2,243.36
1,2017,11,1,16,2,3,4,19.0,2,291.36
1,2017,11,1,16,3,3,4,19.0,2,283.68
1,2017,11,1,17,0,3,4,19.0,2,271.2
1,2017,11,1,17,1,3,4,19.0,2,297.12
1,2017,11,1,17,2,3,4,19.0,2,312.96
1,2017,11,1,17,3,3,4,19.0,2,279.36
1,2017,11,1,18,0,3,4,19.0,2,311.52
1,2017,11,1,18,1,3,4,19.0,2,296.64
1,2017,11,1,18,2,3,4,19.0,2,281.28
1,2017,11,1,18,3,3,4,19.0,2,276.96
1,2017,11,1,19,0,3,4,19.0,2,271.2
1,2017,11,1,19,1,3,4,19.0,2,271.2
1,2017,11,1,19,2,3,4,19.0,2,252.48
1,2017,11,1,19,3,3,4,19.0,2,243.84
1,2017,11,1,20,0,3,4,19.0,2,245.76
1,2017,11,1,20,1,3,4,19.0,2,218.88
1,2017,11,1,20,2,3,4,19.0,2,219.36
1,2017,11,1,20,3,3,4,19.0,2,216.96
1,2017,11,1,21,0,3,4,19.0,2,214.56
1,2017,11,1,21,1,3,4,19.0,2,223.68
1,2017,11,1,21,2,3,4,19.0,2,214.08
1,2017,11,1,21,3,3,4,19.0,2,210.24
1,2017,11,1,22,0,3,4,19.0,2,210.24
1,2017,11,1,22,1,3,4,19.0,2,205.92
1,2017,11,1,22,2,3,4,19.0,2,205.44
1,2017,11,1,22,3,3,4,19.0,2,200.64
1,2017,11,1,23,0,3,4,19.0,2,180.48
1,2017,11,1,23,1,3,4,19.0,2,198.72
1,2017,11,1,23,2,3,4,19.0,2,195.84
1,2017,11,1,23,3,3,4,19.0,2,199.68
1,2017,11,1,24,0,3,4,19.0,2,195.36
1,2017,11,2,0,1,4,4,19.1,1,204.48
1,2017,11,2,0,2,4,4,19.1,1,202.08
1,2017,11,2,0,3,4,4,19.1,1,196.32
1,2017,11,2,1,0,4,4,19.1,1,197.28
1,2017,11,2,1,1,4,4,19.1,1,199.68
1,2017,11,2,1,2,4,4,19.1,1,196.32
1,2017,11,2,1,3,4,4,19.1,1,199.2
1,2017,11,2,2,0,4,4,19.1,1,194.4
1,2017,11,2,2,1,4,4,19.1,1,197.76
1,2017,11,2,2,2,4,4,19.1,1,194.4
1,2017,11,2,2,3,4,4,19.1,1,187.2
1,2017,11,2,3,0,4,4,19.1,1,190.56
1,2017,11,2,3,1,4,4,19.1,1,186.24
1,2017,11,2,3,2,4,4,19.1,1,188.64
1,2017,11,2,3,3,4,4,19.1,1,180.96
1,2017,11,2,4,0,4,4,19.1,1,182.4
1,2017,11,2,4,1,4,4,19.1,1,184.32
1,2017,11,2,4,2,4,4,19.1,1,178.56
1,2017,11,2,4,3,4,4,19.1,1,198.72
1,2017,11,2,5,0,4,4,19.1,1,176.64
1,2017,11,2,5,1,4,4,19.1,1,197.28
1,2017,11,2,5,2,4,4,19.1,1,208.32
1,2017,11,2,5,3,4,4,19.1,1,212.16
1,2017,11,2,6,0,4,4,19.1,1,208.32
1,2017,11,2,6,1,4,4,19.1,1,216.96
1,2017,11,2,6,2,4,4,19.1,1,209.28
1,2017,11,2,6,3,4,4,19.1,1,210.72
1,2017,11,2,7,0,4,4,19.1,1,212.16
1,2017,11,2,7,1,4,4,19.1,1,232.8
1,2017,11,2,7,2,4,4,19.1,1,227.52
1,2017,11,2,7,3,4,4,19.1,1,241.92
1,2017,11,2,8,0,4,4,19.1,1,394.08
1,2017,11,2,8,1,4,4,19.1,1,453.12
1,2017,11,2,8,2,4,4,19.1,1,433.44
1,2017,11,2,8,3,4,4,19.1,1,389.28
1,2017,11,2,9,0,4,4,19.1,1,344.64
1,2017,11,2,9,1,4,4,19.1,1,315.84
1,2017,11,2,9,2,4,4,19.1,1,315.84
1,2017,11,2,9,3,4,4,19.1,1,301.92
1,2017,11,2,10,0,4,4,19.1,1,289.92
1,2017,11,2,10,1,4,4,19.1,1,273.6
1,2017,11,2,10,2,4,4,19.1,1,264.48
1,2017,11,2,10,3,4,4,19.1,1,261.6
1,2017,11,2,11,0,4,4,19.1,1,251.52
1,2017,11,2,11,1,4,4,19.1,1,272.64
1,2017,11,2,11,2,4,4,19.1,1,266.88
1,2017,11,2,11,3,4,4,19.1,1,264.0
1,2017,11,2,12,0,4,4,19.1,1,264.0
1,2017,11,2,12,1,4,4,19.1,1,237.6
1,2017,11,2,12,2,4,4,19.1,1,220.32
1,2017,11,2,12,3,4,4,19.1,1,216.96
1,2017,11,2,13,0,4,4,19.1,1,225.12
1,2017,11,2,13,1,4,4,19.1,1,239.52
1,2017,11,2,13,2,4,4,19.1,1,248.16
1,2017,11,2,13,3,4,4,19.1,1,258.24
1,2017,11,2,14,0,4,4,19.1,1,259.2
1,2017,11,2,14,1,4,4,19.1,1,239.52
1,2017,11,2,14,2,4,4,19.1,1,241.44
1,2017,11,2,14,3,4,4,19.1,1,247.2
1,2017,11,2,15,0,4,4,19.1,1,247.2
1,2017,11,2,15,1,4,4,19.1,1,242.4
1,2017,11,2,15,2,4,4,19.1,1,252.96
1,2017,11,2,15,3,4,4,19.1,1,249.12
1,2017,11,2,16,0,4,4,19.1,1,255.84
1,2017,11,2,16,1,4,4,19.1,1,254.88
1,2017,11,2,16,2,4,4,19.1,1,261.6
1,2017,11,2,16,3,4,4,19.1,1,246.72
1,2017,11,2,17,0,4,4,19.1,1,235.68
1,2017,11,2,17,1,4,4,19.1,1,257.28
1,2017,11,2,17,2,4,4,19.1,1,258.72
1,2017,11,2,17,3,4,4,19.1,1,267.36
1,2017,11,2,18,0,4,4,19.1,1,261.6
1,2017,11,2,18,1,4,4,19.1,1,257.76
1,2017,11,2,18,2,4,4,19.1,1,250.08
1,2017,11,2,18,3,4,4,19.1,1,247.68
1,2017,11,2,19,0,4,4,19.1,1,250.08
1,2017,11,2,19,1,4,4,19.1,1,243.84
1,2017,11,2,19,2,4,4,19.1,1,247.68
1,2017,11,2,19,3,4,4,19.1,1,242.88
1,2017,11,2,20,0,4,4,19.1,1,237.6
1,2017,11,2,20,1,4,4,19.1,1,211.68
1,2017,11,2,20,2,4,4,19.1,1,211.2
1,2017,11,2,20,3,4,4,19.1,1,204.96
1,2017,11,2,21,0,4,4,19.1,1,205.92
1,2017,11,2,21,1,4,4,19.1,1,208.32
1,2017,11,2,21,2,4,4,19.1,1,205.44
1,2017,11,2,21,3,4,4,19.1,1,208.8
1,2017,11,2,22,0,4,4,19.1,1,204.48
1,2017,11,2,22,1,4,4,19.1,1,197.76
1,2017,11,2,22,2,4,4,19.1,1,179.04
1,2017,11,2,22,3,4,4,19.1,1,180.0
1,2017,11,2,23,0,4,4,19.1,1,187.68
1,2017,11,2,23,1,4,4,19.1,1,185.76
1,2017,11,2,23,2,4,4,19.1,1,183.36
1,2017,11,2,23,3,4,4,19.1,1,191.52
1,2017,11,2,24,0,4,4,19.1,1,180.96
1,2017,11,3,0,1,5,4,17.6,1,181.44
1,2017,11,3,0,2,5,4,17.6,1,191.04
1,2017,11,3,0,3,5,4,17.6,1,185.28
1,2017,11,3,1,0,5,4,17.6,1,180.48
1,2017,11,3,1,1,5,4,17.6,1,187.68
1,2017,11,3,1,2,5,4,17.6,1,178.56
1,2017,11,3,1,3,5,4,17.6,1,181.44
1,2017,11,3,2,0,5,4,17.6,1,180.96
1,2017,11,3,2,1,5,4,17.6,1,178.56
1,2017,11,3,2,2,5,4,17.6,1,178.08
1,2017,11,3,2,3,5,4,17.6,1,179.52
1,2017,11,3,3,0,5,4,17.6,1,179.04
1,2017,11,3,3,1,5,4,17.6,1,178.56
1,2017,11,3,3,2,5,4,17.6,1,184.32
1,2017,11,3,3,3,5,4,17.6,1,179.52
1,2017,11,3,4,0,5,4,17.6,1,176.64
1,2017,11,3,4,1,5,4,17.6,1,182.88
1,2017,11,3,4,2,5,4,17.6,1,188.64
1,2017,11,3,4,3,5,4,17.6,1,176.16
1,2017,11,3,5,0,5,4,17.6,1,182.88
1,2017,11,3,5,1,5,4,17.6,1,202.56
1,2017,11,3,5,2,5,4,17.6,1,199.68
1,2017,11,3,5,3,5,4,17.6,1,217.92
1,2017,11,3,6,0,5,4,17.6,1,207.36
1,2017,11,3,6,1,5,4,17.6,1,212.64
1,2017,11,3,6,2,5,4,17.6,1,210.24
1,2017,11,3,6,3,5,4,17.6,1,209.76
1,2017,11,3,7,0,5,4,17.6,1,218.88
1,2017,11,3,7,1,5,4,17.6,1,233.76
1,2017,11,3,7,2,5,4,17.6,1,243.36
1,2017,11,3,7,3,5,4,17.6,1,414.24
1,2017,11,3,8,0,5,4,17.6,1,461.76
1,2017,11,3,8,1,5,4,17.6,1,434.88
1,2017,11,3,8,2,5,4,17.6,1,393.6
1,2017,11,3,8,3,5,4,17.6,1,374.4
1,2017,11,3,9,0,5,4,17.6,1,358.56
1,2017,11,3,9,1,5,4,17.6,1,363.36
1,2017,11,3,9,2,5,4,17.6,1,357.6
1,2017,11,3,9,3,5,4,17.6,1,340.8
1,2017,11,3,10,0,5,4,17.6,1,348.0
1,2017,11,3,10,1,5,4,17.6,1,341.28
1,2017,11,3,10,2,5,4,17.6,1,314.88
1,2017,11,3,10,3,5,4,17.6,1,319.68
1,2017,11,3,11,0,5,4,17.6,1,322.56
1,2017,11,3,11,1,5,4,17.6,1,324.96
1,2017,11,3,11,2,5,4,17.6,1,324.96
1,2017,11,3,11,3,5,4,17.6,1,324.48
1,2017,11,3,12,0,5,4,17.6,1,316.32
1,2017,11,3,12,1,5,4,17.6,1,276.96
1,2017,11,3,12,2,5,4,17.6,1,270.72
1,2017,11,3,12,3,5,4,17.6,1,272.16
1,2017,11,3,13,0,5,4,17.6,1,282.72
1,2017,11,3,13,1,5,4,17.6,1,314.4
1,2017,11,3,13,2,5,4,17.6,1,326.88
1,2017,11,3,13,3,5,4,17.6,1,320.16
1,2017,11,3,14,0,5,4,17.6,1,305.76
1,2017,11,3,14,1,5,4,17.6,1,305.28
1,2017,11,3,14,2,5,4,17.6,1,288.48
1,2017,11,3,14,3,5,4,17.6,1,290.88
1,2017,11,3,15,0,5,4,17.6,1,295.2
1,2017,11,3,15,1,5,4,17.6,1,303.36
1,2017,11,3,15,2,5,4,17.6,1,308.64
1,2017,11,3,15,3,5,4,17.6,1,294.24
1,2017,11,3,16,0,5,4,17.6,1,296.16
1,2017,11,3,16,1,5,4,17.6,1,285.12
1,2017,11,3,16,2,5,4,17.6,1,286.08
1,2017,11,3,16,3,5,4,17.6,1,292.8
1,2017,11,3,17,0,5,4,17.6,1,290.4
1,2017,11,3,17,1,5,4,17.6,1,311.52
1,2017,11,3,17,2,5,4,17.6,1,300.0
1,2017,11,3,17,3,5,4,17.6,1,288.0
1,2017,11,3,18,0,5,4,17.6,1,285.12
1,2017,11,3,18,1,5,4,17.6,1,274.56
1,2017,11,3,18,2,5,4,17.6,1,263.04
1,2017,11,3,18,3,5,4,17.6,1,255.36
1,2017,11,3,19,0,5,4,17.6,1,253.92
1,2017,11,3,19,1,5,4,17.6,1,255.36
1,2017,11,3,19,2,5,4,17.6,1,252.96
1,2017,11,3,19,3,5,4,17.6,1,240.0
1,2017,11,3,20,0,5,4,17.6,1,246.72
1,2017,11,3,20,1,5,4,17.6,1,216.48
1,2017,11,3,20,2,5,4,17.6,1,214.08
1,2017,11,3,20,3,5,4,17.6,1,217.44
1,2017,11,3,21,0,5,4,17.6,1,215.52
1,2017,11,3,21,1,5,4,17.6,1,216.48
1,2017,11,3,21,2,5,4,17.6,1,218.88
1,2017,11,3,21,3,5,4,17.6,1,216.96
1,2017,11,3,22,0,5,4,17.6,1,216.0
1,2017,11,3,22,1,5,4,17.6,1,213.12
1,2017,11,3,22,2,5,4,17.6,1,208.32
1,2017,11,3,22,3,5,4,17.6,1,199.68
1,2017,11,3,23,0,5,4,17.6,1,186.72
1,2017,11,3,23,1,5,4,17.6,1,194.4
1,2017,11,3,23,2,5,4,17.6,1,196.32
1,2017,11,3,23,3,5,4,17.6,1,198.24
1,2017,11,3,24,0,5,4,17.6,1,197.28
1,2017,11,4,0,1,6,5,13.9,1,201.6
1,2017,11,4,0,2,6,5,13.9,1,202.08
1,2017,11,4,0,3,6,5,13.9,1,202.08
1,2017,11,4,1,0,6,5,13.9,1,199.68
1,2017,11,4,1,1,6,5,13.9,1,196.8
1,2017,11,4,1,2,6,5,13.9,1,198.24
1,2017,11,4,1,3,6,5,13.9,1,192.96
1,2017,11,4,2,0,6,5,13.9,1,195.84
1,2017,11,4,2,1,6,5,13.9,1,194.4
1,2017,11,4,2,2,6,5,13.9,1,192.0
1,2017,11,4,2,3,6,5,13.9,1,194.4
1,2017,11,4,3,0,6,5,13.9,1,190.08
1,2017,11,4,3,1,6,5,13.9,1,193.44
1,2017,11,4,3,2,6,5,13.9,1,199.2
1,2017,11,4,3,3,6,5,13.9,1,191.52
1,2017,11,4,4,0,6,5,13.9,1,210.24
1,2017,11,4,4,1,6,5,13.9,1,194.88
1,2017,11,4,4,2,6,5,13.9,1,181.92
1,2017,11,4,4,3,6,5,13.9,1,193.92
1,2017,11,4,5,0,6,5,13.9,1,193.92
1,2017,11,4,5,1,6,5,13.9,1,210.24
1,2017,11,4,5,2,6,5,13.9,1,218.4
1,2017,11,4,5,3,6,5,13.9,1,218.88
1,2017,11,4,6,0,6,5,13.9,1,223.68
1,2017,11,4,6,1,6,5,13.9,1,216.48
1,2017,11,4,6,2,6,5,13.9,1,214.56
1,2017,11,4,6,3,6,5,13.9,1,217.44
1,2017,11,4,7,0,6,5,13.9,1,210.72
1,2017,11,4,7,1,6,5,13.9,1,228.48
1,2017,11,4,7,2,6,5,13.9,1,218.4
1,2017,11,4,7,3,6,5,13.9,1,216.48
1,2017,11,4,8,0,6,5,13.9,1,215.04
1,2017,11,4,8,1,6,5,13.9,1,210.24
1,2017,11,4,8,2,6,5,13.9,1,205.44
1,2017,11,4,8,3,6,5,13.9,1,200.16
1,2017,11,4,9,0,6,5,13.9,1,196.32
1,2017,11,4,9,1,6,5,13.9,1,196.32
1,2017,11,4,9,2,6,5,13.9,1,196.8
1,2017,11,4,9,3,6,5,13.9,1,186.24
1,2017,11,4,10,0,6,5,13.9,1,193.44
1,2017,11,4,10,1,6,5,13.9,1,182.88
1,2017,11,4,10,2,6,5,13.9,1,184.8
1,2017,11,4,10,3,6,5,13.9,1,181.92
1,2017,11,4,11,0,6,5,13.9,1,182.4
1,2017,11,4,11,1,6,5,13.9,1,187.68
1,2017,11,4,11,2,6,5,13.9,1,180.96
1,2017,11,4,11,3,6,5,13.9,1,184.8
1,2017,11,4,12,0,6,5,13.9,1,183.36
1,2017,11,4,12,1,6,5,13.9,1,188.64
1,2017,11,4,12,2,6,5,13.9,1,176.16
1,2017,11,4,12,3,6,5,13.9,1,176.64
1,2017,11,4,13,0,6,5,13.9,1,175.68
1,2017,11,4,13,1,6,5,13.9,1,170.88
1,2017,11,4,13,2,6,5,13.9,1,181.44
1,2017,11,4,13,3,6,5,13.9,1,180.0
1,2017,11,4,14,0,6,5,13.9,1,184.8
